"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Sep 01 16:56:30 GMT 2024","Sun Sep 01 16:56:32 GMT 2024","2775","","","","TyposTest","HW18_F_Typos","HW18_F_Typos",""
